,date,age_group,cum_case,cum_admission,cum_death,cumFirstDose,newFirstDose,cumSecondDose,newSecondDose,cumThirdInjection,newThirdInjection,newSpring22,cumSpring22,new_case,new_death,new_admission,current_case,current_admission,,population_size
337,2020/4/23,18_64,70153,22161,2767,,,,,,,,,3012,80,400,42981,18338,,36139000
338,2020/4/23,65_84,32934,27872,11538,,,,,,,,,767,272,520,2709,15006,,9316000
339,2020/4/23,85+,17947,13408,7559,,,,,,,,,686,243,332,3257,5210,,1457000
340,2020/4/24,00_17,2115,639,16,,,,,,,,,104,1,17,1324,592,,10117000
341,2020/4/24,18_64,72967,22526,2815,,,,,,,,,2814,48,365,45229,18638,,36139000
342,2020/4/24,65_84,33726,28419,11843,,,,,,,,,792,305,547,2898,15222,,9316000
343,2020/4/24,85+,18582,13749,7808,,,,,,,,,635,249,341,3505,5286,,1457000
344,2020/4/25,00_17,2185,649,16,,,,,,,,,70,0,10,1379,602,,10117000
345,2020/4/25,18_64,75261,22819,2861,,,,,,,,,2294,46,293,47066,18871,,36139000
346,2020/4/25,65_84,34259,28872,12139,,,,,,,,,533,296,453,2939,15358,,9316000
347,2020/4/25,85+,19064,14070,8021,,,,,,,,,482,213,321,3632,5379,,1457000
348,2020/4/26,00_17,2254,658,17,,,,,,,,,69,1,9,1435,609,,10117000
349,2020/4/26,18_64,77493,23185,2900,,,,,,,,,2232,39,366,48772,19180,,36139000
350,2020/4/26,65_84,34733,29378,12402,,,,,,,,,474,263,506,2874,15577,,9316000
351,2020/4/26,85+,19424,14393,8278,,,,,,,,,360,257,323,3643,5429,,1457000
352,2020/4/27,00_17,2337,674,18,,,,,,,,,83,1,16,1496,623,,10117000
353,2020/4/27,18_64,80135,23639,2951,,,,,,,,,2642,51,454,50772,19562,,36139000
354,2020/4/27,65_84,35430,29932,12643,,,,,,,,,697,241,554,2967,15863,,9316000
355,2020/4/27,85+,20056,14707,8491,,,,,,,,,632,213,314,3916,5515,,1457000
356,2020/4/28,00_17,2443,686,18,,,,,,,,,106,0,12,1582,635,,10117000
357,2020/4/28,18_64,82853,24033,2999,,,,,,,,,2718,48,394,52901,19889,,36139000
358,2020/4/28,65_84,36130,30489,12881,,,,,,,,,700,238,557,3060,16156,,9316000
359,2020/4/28,85+,20638,15037,8703,,,,,,,,,582,212,330,4126,5617,,1457000
360,2020/4/29,00_17,2541,704,18,,,,,,,,,98,0,18,1655,652,,10117000
361,2020/4/29,18_64,86017,24400,3040,,,,,,,,,3164,41,367,55472,20198,,36139000
362,2020/4/29,65_84,36920,31052,13108,,,,,,,,,790,227,563,3230,16465,,9316000
363,2020/4/29,85+,21322,15382,8930,,,,,,,,,684,227,345,4417,5719,,1457000
364,2020/4/30,00_17,2639,715,18,,,,,,,,,98,0,11,1735,662,,10117000
365,2020/4/30,18_64,88755,24803,3088,,,,,,,,,2738,48,403,57612,20533,,36139000
366,2020/4/30,65_84,37710,31550,13345,,,,,,,,,790,237,498,3466,16702,,9316000
367,2020/4/30,85+,22005,15696,9129,,,,,,,,,683,199,314,4737,5819,,1457000
368,2020/5/1,00_17,2738,728,18,,,,,,,,,99,0,13,1814,675,,10117000
369,2020/5/1,18_64,91381,25139,3119,,,,,,,,,2626,31,336,59714,20822,,36139000
370,2020/5/1,65_84,38428,32021,13574,,,,,,,,,718,229,471,3662,16922,,9316000
371,2020/5/1,85+,22667,15954,9348,,,,,,,,,662,219,258,5093,5846,,1457000
372,2020/5/2,00_17,2794,742,18,,,,,,,,,56,0,14,1852,688,,10117000
373,2020/5/2,18_64,93098,25424,3152,,,,,,,,,1717,33,285,61024,21061,,36139000
374,2020/5/2,65_84,38940,32440,13770,,,,,,,,,512,196,419,3718,17125,,9316000
375,2020/5/2,85+,23139,16205,9543,,,,,,,,,472,195,251,5281,5890,,1457000
376,2020/5/3,00_17,2878,757,18,,,,,,,,,84,0,15,1915,702,,10117000
377,2020/5/3,18_64,94770,25724,3172,,,,,,,,,1672,20,300,62276,21327,,36139000
378,2020/5/3,65_84,39400,32870,13956,,,,,,,,,460,186,430,3715,17348,,9316000
379,2020/5/3,85+,23570,16501,9725,,,,,,,,,431,182,296,5385,5990,,1457000
380,2020/5/4,00_17,2969,773,18,,,,,,,,,91,0,16,1983,718,,10117000
381,2020/5/4,18_64,96323,26054,3200,,,,,,,,,1553,28,330,63388,21613,,36139000
382,2020/5/4,65_84,40000,33313,14123,,,,,,,,,600,167,443,3829,17603,,9316000
383,2020/5/4,85+,24175,16769,9942,,,,,,,,,605,217,268,5679,6028,,1457000
384,2020/5/5,00_17,3082,787,18,,,,,,,,,113,0,14,2074,731,,10117000
385,2020/5/5,18_64,98248,26358,3233,,,,,,,,,1925,33,304,64872,21869,,36139000
386,2020/5/5,65_84,40545,33712,14315,,,,,,,,,545,192,399,3936,17791,,9316000
387,2020/5/5,85+,24739,17009,10109,,,,,,,,,564,167,240,5962,6090,,1457000
388,2020/5/6,00_17,3213,799,18,,,,,,,,,131,0,12,2184,742,,10117000
389,2020/5/6,18_64,100271,26693,3259,,,,,,,,,2023,26,335,66415,22162,,36139000
390,2020/5/6,65_84,41132,34136,14501,,,,,,,,,587,186,424,4058,18009,,9316000
391,2020/5/6,85+,25260,17275,10288,,,,,,,,,521,179,266,6180,6164,,1457000
392,2020/5/7,00_17,3337,806,18,,,,,,,,,124,0,7,2292,749,,10117000
393,2020/5/7,18_64,102156,27014,3285,,,,,,,,,1885,26,321,67845,22442,,36139000
394,2020/5/7,65_84,41717,34524,14677,,,,,,,,,585,176,388,4213,18203,,9316000
395,2020/5/7,85+,25868,17545,10485,,,,,,,,,608,197,270,6475,6224,,1457000
396,2020/5/8,00_17,3463,816,18,,,,,,,,,126,0,10,2399,759,,10117000
397,2020/5/8,18_64,103833,27221,3305,,,,,,,,,1677,20,207,69195,22619,,36139000
398,2020/5/8,65_84,42142,34796,14820,,,,,,,,,425,143,272,4335,18319,,9316000
399,2020/5/8,85+,26261,17788,10653,,,,,,,,,393,168,243,6597,6287,,1457000
400,2020/5/9,00_17,3533,820,18,,,,,,,,,70,0,4,2460,762,,10117000
401,2020/5/9,18_64,104979,27428,3326,,,,,,,,,1146,21,207,70052,22795,,36139000
402,2020/5/9,65_84,42463,35133,14963,,,,,,,,,321,143,337,4296,18497,,9316000
403,2020/5/9,85+,26518,18038,10820,,,,,,,,,257,167,250,6585,6359,,1457000
404,2020/5/10,00_17,3622,830,18,,,,,,,,,89,0,10,2533,772,,10117000
405,2020/5/10,18_64,106236,27610,3349,,,,,,,,,1257,23,182,71037,22946,,36139000
406,2020/5/10,65_84,42819,35458,15094,,,,,,,,,356,131,325,4302,18675,,9316000
407,2020/5/10,85+,26829,18277,10966,,,,,,,,,311,146,239,6635,6440,,1457000
408,2020/5/11,00_17,3731,838,18,,,,,,,,,109,0,8,2626,780,,10117000
409,2020/5/11,18_64,108016,27859,3368,,,,,,,,,1780,19,249,72441,23164,,36139000
410,2020/5/11,65_84,43431,35839,15212,,,,,,,,,612,118,381,4489,18920,,9316000
411,2020/5/11,85+,27416,18505,11089,,,,,,,,,587,123,228,6952,6534,,1457000
412,2020/5/12,00_17,3846,849,18,,,,,,,,,115,0,11,2722,790,,10117000
413,2020/5/12,18_64,109764,28086,3387,,,,,,,,,1748,19,227,73837,23361,,36139000
414,2020/5/12,65_84,43954,36208,15335,,,,,,,,,523,123,369,4606,19148,,9316000
415,2020/5/12,85+,27966,18741,11222,,,,,,,,,550,133,236,7227,6626,,1457000
416,2020/5/13,00_17,3983,855,19,,,,,,,,,137,1,6,2843,795,,10117000
417,2020/5/13,18_64,111437,28319,3404,,,,,,,,,1673,17,233,75158,23566,,36139000
418,2020/5/13,65_84,44478,36553,15443,,,,,,,,,524,108,345,4748,19369,,9316000
419,2020/5/13,85+,28526,18958,11352,,,,,,,,,560,130,217,7530,6703,,1457000
420,2020/5/14,00_17,4085,861,19,,,,,,,,,102,0,6,2932,801,,10117000
421,2020/5/14,18_64,112849,28532,3423,,,,,,,,,1412,19,213,76256,23750,,36139000
422,2020/5/14,65_84,44874,36886,15560,,,,,,,,,396,117,333,4782,19569,,9316000
423,2020/5/14,85+,28836,19168,11493,,,,,,,,,310,141,210,7608,6762,,1457000
424,2020/5/15,00_17,4167,867,20,,,,,,,,,82,1,6,3002,805,,10117000
425,2020/5/15,18_64,114281,28756,3438,,,,,,,,,1432,15,224,77362,23948,,36139000
426,2020/5/15,65_84,45212,37183,15672,,,,,,,,,338,112,297,4799,19740,,9316000
427,2020/5/15,85+,29126,19379,11634,,,,,,,,,290,141,211,7666,6822,,1457000
428,2020/5/16,00_17,4280,871,21,,,,,,,,,113,1,4,3103,808,,10117000
429,2020/5/16,18_64,115487,28923,3459,,,,,,,,,1206,21,167,78314,24086,,36139000
430,2020/5/16,65_84,45480,37482,15788,,,,,,,,,268,116,299,4749,19909,,9316000
431,2020/5/16,85+,29319,19579,11764,,,,,,,,,193,130,200,7645,6882,,1457000
432,2020/5/17,00_17,4358,877,22,,,,,,,,,78,1,6,3169,813,,10117000
433,2020/5/17,18_64,116521,29103,3471,,,,,,,,,1034,12,180,79095,24246,,36139000
434,2020/5/17,65_84,45752,37778,15879,,,,,,,,,272,91,296,4706,20100,,9316000
435,2020/5/17,85+,29527,19770,11883,,,,,,,,,208,119,191,7647,6945,,1457000
436,2020/5/18,00_17,4466,888,22,,,,,,,,,108,0,11,3259,823,,10117000
437,2020/5/18,18_64,117931,29334,3484,,,,,,,,,1410,13,231,80173,24453,,36139000
438,2020/5/18,65_84,46124,38077,15995,,,,,,,,,372,116,299,4752,20268,,9316000
439,2020/5/18,85+,29862,19959,12007,,,,,,,,,335,124,189,7770,7001,,1457000
440,2020/5/19,00_17,4585,899,22,,,,,,,,,119,0,11,3358,834,,10117000
441,2020/5/19,18_64,119518,29521,3496,,,,,,,,,1587,12,187,81460,24619,,36139000
442,2020/5/19,65_84,46633,38421,16094,,,,,,,,,509,99,344,4881,20497,,9316000
443,2020/5/19,85+,30248,20169,12127,,,,,,,,,386,120,210,7918,7081,,1457000
444,2020/5/20,00_17,4701,909,22,,,,,,,,,116,0,10,3456,843,,10117000
445,2020/5/20,18_64,121022,29703,3509,,,,,,,,,1504,13,182,82674,24779,,36139000
446,2020/5/20,65_84,47031,38749,16191,,,,,,,,,398,97,328,4922,20712,,9316000
447,2020/5/20,85+,30585,20378,12252,,,,,,,,,337,125,209,8022,7155,,1457000
448,2020/5/21,00_17,4822,918,22,,,,,,,,,121,0,9,3559,852,,10117000
449,2020/5/21,18_64,122432,29893,3523,,,,,,,,,1410,14,190,83793,24946,,36139000
450,2020/5/21,65_84,47410,39050,16284,,,,,,,,,379,93,301,4973,20906,,9316000
451,2020/5/21,85+,30947,20591,12346,,,,,,,,,362,94,213,8145,7264,,1457000
452,2020/5/22,00_17,4920,925,22,,,,,,,,,98,0,7,3643,858,,10117000
453,2020/5/22,18_64,123507,30053,3538,,,,,,,,,1075,15,160,84632,25083,,36139000
454,2020/5/22,65_84,47736,39353,16361,,,,,,,,,326,77,303,4973,21118,,9316000
455,2020/5/22,85+,31243,20759,12449,,,,,,,,,296,103,168,8252,7321,,1457000
456,2020/5/23,00_17,4995,931,22,,,,,,,,,75,0,6,3707,864,,10117000
457,2020/5/23,18_64,124388,30199,3557,,,,,,,,,881,19,146,85304,25203,,36139000
458,2020/5/23,65_84,47961,39580,16444,,,,,,,,,225,83,227,4955,21251,,9316000
459,2020/5/23,85+,31371,20884,12547,,,,,,,,,128,98,125,8246,7342,,1457000
460,2020/5/24,00_17,5081,938,22,,,,,,,,,86,0,7,3780,871,,10117000
461,2020/5/24,18_64,125196,30330,3566,,,,,,,,,808,9,131,85923,25319,,36139000
462,2020/5/24,65_84,48152,39789,16523,,,,,,,,,191,79,209,4923,21371,,9316000
463,2020/5/24,85+,31492,21034,12629,,,,,,,,,121,82,150,8208,7403,,1457000
464,2020/5/25,00_17,5153,944,22,,,,,,,,,72,0,6,3840,877,,10117000
465,2020/5/25,18_64,126091,30479,3582,,,,,,,,,895,16,149,86605,25445,,36139000
466,2020/5/25,65_84,48376,40011,16605,,,,,,,,,224,82,222,4909,21500,,9316000
467,2020/5/25,85+,31690,21155,12706,,,,,,,,,198,77,121,8271,7441,,1457000
468,2020/5/26,00_17,5223,953,22,,,,,,,,,70,0,9,3896,885,,10117000
469,2020/5/26,18_64,127005,30644,3590,,,,,,,,,914,8,165,87289,25594,,36139000
470,2020/5/26,65_84,48649,40275,16689,,,,,,,,,273,84,264,4899,21668,,9316000
471,2020/5/26,85+,31891,21295,12803,,,,,,,,,201,97,140,8318,7477,,1457000
472,2020/5/27,00_17,5305,964,22,,,,,,,,,82,0,11,3962,896,,10117000
473,2020/5/27,18_64,127981,30814,3602,,,,,,,,,976,12,170,88025,25744,,36139000
474,2020/5/27,65_84,48952,40533,16779,,,,,,,,,303,90,258,4922,21823,,9316000
475,2020/5/27,85+,32146,21445,12873,,,,,,,,,255,70,150,8404,7550,,1457000
476,2020/5/28,00_17,5408,969,22,,,,,,,,,103,0,5,4052,900,,10117000
477,2020/5/28,18_64,128906,30995,3612,,,,,,,,,925,10,181,88703,25907,,36139000
478,2020/5/28,65_84,49247,40787,16855,,,,,,,,,295,76,254,4942,21989,,9316000
479,2020/5/28,85+,32395,21575,12969,,,,,,,,,249,96,130,8506,7578,,1457000
480,2020/5/29,00_17,5472,975,22,,,,,,,,,64,0,6,4106,906,,10117000
481,2020/5/29,18_64,129756,31146,3624,,,,,,,,,850,12,151,89341,26038,,36139000
482,2020/5/29,65_84,49493,41008,16937,,,,,,,,,246,82,221,4949,22118,,9316000
483,2020/5/29,85+,32609,21696,13038,,,,,,,,,214,69,121,8583,7624,,1457000
484,2020/5/30,00_17,5528,978,22,,,,,,,,,56,0,3,4155,909,,10117000
485,2020/5/30,18_64,130378,31255,3629,,,,,,,,,622,5,109,89810,26137,,36139000
486,2020/5/30,65_84,49692,41226,17007,,,,,,,,,199,70,218,4916,22255,,9316000
487,2020/5/30,85+,32742,21830,13108,,,,,,,,,133,70,134,8573,7682,,1457000
488,2020/5/31,00_17,5595,981,22,,,,,,,,,67,0,3,4214,912,,10117000
489,2020/5/31,18_64,130947,31396,3631,,,,,,,,,569,2,141,90197,26269,,36139000
490,2020/5/31,65_84,49885,41427,17069,,,,,,,,,193,62,201,4894,22385,,9316000
491,2020/5/31,85+,32896,21931,13157,,,,,,,,,154,49,101,8615,7729,,1457000
492,2020/6/1,00_17,5666,987,22,,,,,,,,,71,0,6,4274,918,,10117000
493,2020/6/1,18_64,131707,31557,3641,,,,,,,,,760,10,161,90742,26413,,36139000
494,2020/6/1,65_84,50136,41662,17113,,,,,,,,,251,44,235,4892,22565,,9316000
495,2020/6/1,85+,33133,22051,13224,,,,,,,,,237,67,120,8715,7776,,1457000
496,2020/6/2,00_17,5750,996,22,,,,,,,,,84,0,9,4343,926,,10117000
497,2020/6/2,18_64,132491,31706,3655,,,,,,,,,784,14,149,91321,26541,,36139000
498,2020/6/2,65_84,50403,41903,17187,,,,,,,,,267,74,241,4899,22720,,9316000
499,2020/6/2,85+,33362,22205,13291,,,,,,,,,229,67,154,8774,7856,,1457000
500,2020/6/3,00_17,5841,1008,22,,,,,,,,,91,0,12,4415,938,,10117000
501,2020/6/3,18_64,133214,31876,3662,,,,,,,,,723,7,170,91822,26696,,36139000
502,2020/6/3,65_84,50635,42095,17259,,,,,,,,,232,72,192,4923,22831,,9316000
503,2020/6/3,85+,33566,22319,13350,,,,,,,,,204,59,114,8849,7906,,1457000
504,2020/6/4,00_17,5918,1019,22,,,,,,,,,77,0,11,4476,948,,10117000
505,2020/6/4,18_64,133882,32017,3671,,,,,,,,,668,9,141,92302,26821,,36139000
506,2020/6/4,65_84,50861,42298,17312,,,,,,,,,226,53,203,4930,22971,,9316000
507,2020/6/4,85+,33740,22422,13409,,,,,,,,,174,59,103,8908,7945,,1457000
508,2020/6/5,00_17,5989,1028,22,,,,,,,,,71,0,9,4533,957,,10117000
509,2020/6/5,18_64,134513,32148,3677,,,,,,,,,631,6,131,92756,26940,,36139000
510,2020/6/5,65_84,51042,42449,17355,,,,,,,,,181,43,151,4947,23072,,9316000
511,2020/6/5,85+,33877,22509,13469,,,,,,,,,137,60,87,8948,7968,,1457000
512,2020/6/6,00_17,6050,1033,22,,,,,,,,,61,0,5,4584,961,,10117000
513,2020/6/6,18_64,135006,32236,3690,,,,,,,,,493,13,88,93126,27010,,36139000
514,2020/6/6,65_84,51146,42573,17402,,,,,,,,,104,47,124,4919,23143,,9316000
515,2020/6/6,85+,33942,22598,13508,,,,,,,,,65,39,89,8919,8013,,1457000
516,2020/6/7,00_17,6101,1038,23,,,,,,,,,51,1,5,4627,965,,10117000
517,2020/6/7,18_64,135452,32336,3695,,,,,,,,,446,5,100,93440,27101,,36139000
518,2020/6/7,65_84,51260,42706,17455,,,,,,,,,114,53,133,4892,23217,,9316000
519,2020/6/7,85+,33998,22683,13563,,,,,,,,,56,55,85,8886,8039,,1457000
520,2020/6/8,00_17,6175,1045,23,,,,,,,,,74,0,7,4688,972,,10117000
521,2020/6/8,18_64,136103,32446,3704,,,,,,,,,651,9,110,93935,27196,,36139000
522,2020/6/8,65_84,51405,42851,17506,,,,,,,,,145,51,145,4882,23304,,9316000
523,2020/6/8,85+,34115,22769,13615,,,,,,,,,117,52,86,8909,8069,,1457000
524,2020/6/9,00_17,6258,1052,24,,,,,,,,,83,1,7,4759,977,,10117000
525,2020/6/9,18_64,136783,32575,3713,,,,,,,,,680,9,129,94437,27310,,36139000
526,2020/6/9,65_84,51592,43019,17538,,,,,,,,,187,32,168,4887,23432,,9316000
527,2020/6/9,85+,34231,22862,13658,,,,,,,,,116,43,93,8923,8115,,1457000
528,2020/6/10,00_17,6345,1055,24,,,,,,,,,87,0,3,4836,980,,10117000
529,2020/6/10,18_64,137458,32689,3722,,,,,,,,,675,9,114,94950,27410,,36139000
530,2020/6/10,65_84,51777,43201,17586,,,,,,,,,185,48,182,4877,23557,,9316000
531,2020/6/10,85+,34370,22965,13698,,,,,,,,,139,40,103,8950,8173,,1457000
532,2020/6/11,00_17,6415,1057,24,,,,,,,,,70,0,2,4899,982,,10117000
533,2020/6/11,18_64,138078,32797,3728,,,,,,,,,620,6,108,95418,27507,,36139000
534,2020/6/11,65_84,51901,43345,17619,,,,,,,,,124,33,144,4848,23661,,9316000
535,2020/6/11,85+,34469,23041,13731,,,,,,,,,99,33,76,8965,8212,,1457000
536,2020/6/12,00_17,6496,1065,24,,,,,,,,,81,0,8,4967,990,,10117000
537,2020/6/12,18_64,138731,32883,3733,,,,,,,,,653,5,86,95938,27584,,36139000
538,2020/6/12,65_84,52029,43468,17652,,,,,,,,,128,33,123,4844,23746,,9316000
539,2020/6/12,85+,34545,23122,13766,,,,,,,,,76,35,81,8955,8254,,1457000
540,2020/6/13,00_17,6570,1071,24,,,,,,,,,74,0,6,5029,996,,10117000
541,2020/6/13,18_64,139262,32971,3734,,,,,,,,,531,1,88,96343,27666,,36139000
542,2020/6/13,65_84,52154,43584,17671,,,,,,,,,125,19,116,4844,23837,,9316000
543,2020/6/13,85+,34599,23177,13799,,,,,,,,,54,33,55,8950,8274,,1457000
544,2020/6/14,00_17,6644,1073,24,,,,,,,,,74,0,2,5096,997,,10117000
545,2020/6/14,18_64,139800,33061,3736,,,,,,,,,538,2,90,96753,27750,,36139000
546,2020/6/14,65_84,52247,43716,17715,,,,,,,,,93,44,132,4799,23919,,9316000
547,2020/6/14,85+,34646,23259,13829,,,,,,,,,47,30,82,8912,8322,,1457000
548,2020/6/15,00_17,6727,1078,25,,,,,,,,,83,1,5,5168,1001,,10117000
549,2020/6/15,18_64,140445,33184,3741,,,,,,,,,645,5,123,97229,27862,,36139000
550,2020/6/15,65_84,52387,43879,17753,,,,,,,,,140,38,163,4766,24036,,9316000
551,2020/6/15,85+,34722,23333,13848,,,,,,,,,76,19,74,8908,8373,,1457000
552,2020/6/16,00_17,6815,1082,26,,,,,,,,,88,1,4,5246,1004,,10117000
553,2020/6/16,18_64,141075,33289,3748,,,,,,,,,630,7,105,97709,27955,,36139000
554,2020/6/16,65_84,52571,44047,17781,,,,,,,,,184,28,168,4768,24168,,9316000
555,2020/6/16,85+,34814,23410,13881,,,,,,,,,92,33,77,8917,8414,,1457000
556,2020/6/17,00_17,6894,1090,26,,,,,,,,,79,0,8,5311,1012,,10117000
557,2020/6/17,18_64,141694,33407,3753,,,,,,,,,619,5,118,98166,28063,,36139000
558,2020/6/17,65_84,52704,44194,17811,,,,,,,,,133,30,147,4745,24278,,9316000
559,2020/6/17,85+,34897,23471,13900,,,,,,,,,83,19,61,8933,8453,,1457000
560,2020/6/18,00_17,6993,1095,26,,,,,,,,,99,0,5,5398,1016,,10117000
561,2020/6/18,18_64,142322,33507,3756,,,,,,,,,628,3,100,98649,28155,,36139000
562,2020/6/18,65_84,52839,44332,17841,,,,,,,,,135,30,138,4732,24379,,9316000
563,2020/6/18,85+,34972,23540,13924,,,,,,,,,75,24,69,8934,8495,,1457000
564,2020/6/19,00_17,7071,1101,26,,,,,,,,,78,0,6,5464,1022,,10117000
565,2020/6/19,18_64,142867,33593,3757,,,,,,,,,545,1,86,99069,28236,,36139000
566,2020/6/19,65_84,52973,44439,17860,,,,,,,,,134,19,107,4750,24462,,9316000
567,2020/6/19,85+,35033,23594,13951,,,,,,,,,61,27,54,8936,8519,,1457000
568,2020/6/20,00_17,7144,1105,26,,,,,,,,,73,0,4,5528,1026,,10117000
569,2020/6/20,18_64,143300,33644,3760,,,,,,,,,433,3,51,99420,28281,,36139000
570,2020/6/20,65_84,53049,44526,17886,,,,,,,,,76,26,87,4733,24519,,9316000
571,2020/6/20,85+,35075,23636,13976,,,,,,,,,42,25,42,8933,8534,,1457000
572,2020/6/21,00_17,7194,1109,26,,,,,,,,,50,0,4,5571,1030,,10117000
573,2020/6/21,18_64,143696,33716,3763,,,,,,,,,396,3,72,99716,28347,,36139000
574,2020/6/21,65_84,53120,44622,17911,,,,,,,,,71,25,96,4703,24586,,9316000
575,2020/6/21,85+,35106,23679,13995,,,,,,,,,31,19,43,8919,8556,,1457000
576,2020/6/22,00_17,7288,1122,26,,,,,,,,,94,0,13,5645,1042,,10117000
577,2020/6/22,18_64,144254,33824,3768,,,,,,,,,558,5,108,100126,28445,,36139000
578,2020/6/22,65_84,53233,44770,17933,,,,,,,,,113,22,148,4660,24705,,9316000
579,2020/6/22,85+,35162,23728,14026,,,,,,,,,56,31,49,8922,8572,,1457000
580,2020/6/23,00_17,7362,1130,26,,,,,,,,,74,0,8,5706,1050,,10117000
581,2020/6/23,18_64,144712,33921,3773,,,,,,,,,458,5,97,100454,28532,,36139000
582,2020/6/23,65_84,53349,44902,17963,,,,,,,,,116,30,132,4636,24800,,9316000
583,2020/6/23,85+,35241,23766,14053,,,,,,,,,79,27,38,8957,8581,,1457000
584,2020/6/24,00_17,7446,1135,26,,,,,,,,,84,0,5,5779,1054,,10117000
585,2020/6/24,18_64,145203,34007,3775,,,,,,,,,491,2,86,100824,28612,,36139000
586,2020/6/24,65_84,53451,45019,18003,,,,,,,,,102,40,117,4614,24872,,9316000
587,2020/6/24,85+,35294,23820,14078,,,,,,,,,53,25,54,8953,8607,,1457000
588,2020/6/25,00_17,7516,1142,26,,,,,,,,,70,0,7,5837,1061,,10117000
589,2020/6/25,18_64,145640,34090,3779,,,,,,,,,437,4,83,101147,28687,,36139000
590,2020/6/25,65_84,53540,45130,18034,,,,,,,,,89,31,111,4585,24946,,9316000
591,2020/6/25,85+,35341,23875,14101,,,,,,,,,47,23,55,8941,8637,,1457000
592,2020/6/26,00_17,7589,1145,26,,,,,,,,,73,0,3,5901,1064,,10117000
593,2020/6/26,18_64,146071,34177,3783,,,,,,,,,431,4,87,101460,28766,,36139000
594,2020/6/26,65_84,53629,45232,18051,,,,,,,,,89,17,102,4566,25027,,9316000
595,2020/6/26,85+,35388,23931,14118,,,,,,,,,47,17,56,8929,8673,,1457000
596,2020/6/27,00_17,7648,1152,26,,,,,,,,,59,0,7,5949,1071,,10117000
597,2020/6/27,18_64,146431,34249,3786,,,,,,,,,360,3,72,101722,28832,,36139000
598,2020/6/27,65_84,53686,45319,18070,,,,,,,,,57,19,87,4532,25090,,9316000
599,2020/6/27,85+,35418,23974,14136,,,,,,,,,30,18,43,8914,8696,,1457000
600,2020/6/28,00_17,7696,1155,26,,,,,,,,,48,0,3,5991,1074,,10117000
601,2020/6/28,18_64,146721,34300,3790,,,,,,,,,290,4,51,101940,28876,,36139000
602,2020/6/28,65_84,53743,45382,18090,,,,,,,,,57,20,63,4522,25130,,9316000
603,2020/6/28,85+,35436,24012,14154,,,,,,,,,18,18,38,8892,8714,,1457000
604,2020/6/29,00_17,7760,1161,26,,,,,,,,,64,0,6,6044,1079,,10117000
605,2020/6/29,18_64,147206,34355,3797,,,,,,,,,485,7,55,102336,28922,,36139000
606,2020/6/29,65_84,53824,45454,18101,,,,,,,,,81,11,72,4525,25188,,9316000
607,2020/6/29,85+,35472,24051,14170,,,,,,,,,36,16,39,8887,8735,,1457000
608,2020/6/30,00_17,7841,1166,26,,,,,,,,,81,0,5,6114,1084,,10117000
609,2020/6/30,18_64,147604,34416,3800,,,,,,,,,398,3,61,102644,28977,,36139000
610,2020/6/30,65_84,53890,45534,18126,,,,,,,,,66,25,80,4506,25239,,9316000
611,2020/6/30,85+,35505,24093,14185,,,,,,,,,33,15,42,8875,8760,,1457000
612,2020/7/1,00_17,7909,1182,26,,,,,,,,,68,0,16,6162,1099,,10117000
613,2020/7/1,18_64,148033,34478,3802,,,,,,,,,429,2,62,102981,29034,,36139000
614,2020/7/1,65_84,53968,45614,18136,,,,,,,,,78,10,80,4499,25305,,9316000
615,2020/7/1,85+,35537,24131,14194,,,,,,,,,32,9,38,8867,8787,,1457000
616,2020/7/2,00_17,7960,1187,26,,,,,,,,,51,0,5,6204,1104,,10117000
617,2020/7/2,18_64,148436,34531,3808,,,,,,,,,403,6,53,103302,29078,,36139000
618,2020/7/2,65_84,54027,45666,18159,,,,,,,,,59,23,52,4501,25332,,9316000
619,2020/7/2,85+,35582,24170,14205,,,,,,,,,45,11,39,8870,8814,,1457000
620,2020/7/3,00_17,8031,1188,26,,,,,,,,,71,0,1,6269,1105,,10117000
621,2020/7/3,18_64,148810,34584,3809,,,,,,,,,374,1,53,103596,29128,,36139000
622,2020/7/3,65_84,54087,45724,18169,,,,,,,,,60,10,58,4499,25377,,9316000
623,2020/7/3,85+,35610,24204,14220,,,,,,,,,28,15,34,8862,8831,,1457000
624,2020/7/4,00_17,8079,1193,26,,,,,,,,,48,0,5,6308,1110,,10117000
625,2020/7/4,18_64,149091,34623,3814,,,,,,,,,281,5,39,103818,29160,,36139000
626,2020/7/4,65_84,54135,45777,18181,,,,,,,,,48,12,53,4491,25416,,9316000
627,2020/7/4,85+,35616,24227,14234,,,,,,,,,6,14,23,8845,8839,,1457000
628,2020/7/5,00_17,8144,1194,26,,,,,,,,,65,0,1,6368,1111,,10117000
629,2020/7/5,18_64,149479,34662,3818,,,,,,,,,388,4,39,104139,29193,,36139000
630,2020/7/5,65_84,54193,45834,18194,,,,,,,,,58,13,57,4488,25457,,9316000
631,2020/7/5,85+,35647,24261,14241,,,,,,,,,31,7,34,8839,8864,,1457000
632,2020/7/6,00_17,8233,1196,26,,,,,,,,,89,0,2,6448,1113,,10117000
633,2020/7/6,18_64,149900,34721,3819,,,,,,,,,421,1,59,104471,29248,,36139000
634,2020/7/6,65_84,54285,45882,18208,,,,,,,,,92,14,48,4525,25489,,9316000
635,2020/7/6,85+,35698,24302,14260,,,,,,,,,51,19,41,8846,8884,,1457000
636,2020/7/7,00_17,8304,1197,26,,,,,,,,,71,0,1,6513,1114,,10117000
